supplier_obj_id,apc9,arf1,Arp1,arx1,Bck1,BCK2,BEM2,bik1,bmi1,BNI4,bre1-2nd,BRE1,BY4741-2nd,BY4741-3rd,BY4741,cdc73,CHS5,CIN2,CIN8,CKA2,cla4,clb2,cln2,cnb1-2nd,CNB1,cot1,ctf18,dbp3,dcg1,DEP1,DUN1,elg1,FKS1,FUR4,gas1,gcn5,GIM3,GPR1,HOC1,htz1,hxt1,idh2,ire1,kap123,kar3,kgd1,KRE1,LCB3,LGE1,mad1,mck1,mcm21,mdh1,met16,mrt4,MT1181-W303mata,MT2481-pdr1pdr3-2nd,MT2481-pdr1pdr3,NBP2,NUM1,nup100,PAC10,PDE1,pex11,POL32,pop2,PPH21,PPZ1,pre9,rad50,rad52,ric1-2nd,ric1,RNR3,rom2,ROT2,RPL9B,rpn10,rvs167,sam2,Sap30,sec22,ser1,set2,SHM2,SLT2,SMI1,spo22,SWE1,TEP1,tfp1,tif3,top1-2nd,TOP1,tub3,ubp8,vps1,VPS5,YKL085W,ypt6-2nd,YPT6
SPE02300078,0.45148900000000003,0.317079,0.8967700000000001,0.155382,0.195549,1.3767,0.251608,0.48810600000000004,0.283175,0.16277,0.834944,0.08885019999999999,0.446887,0.0112165,0.343122,-0.574858,0.6275609999999999,0.248268,0.515526,0.386401,0.17943800000000001,0.128217,-0.0162084,0.222975,0.304512,0.765732,0.715866,0.101233,0.34007,1.04551,0.24547800000000003,0.00244738,1.65865,0.508145,0.331955,0.284024,-0.160961,0.305678,-0.123321,-0.372611,0.270953,0.953155,0.840147,0.734755,0.033479,0.070582,-0.226077,0.310641,-0.503731,1.00416,1.02566,0.982512,1.25902,0.47774700000000003,1.1447,0.12063900000000001,0.696471,0.059165199999999994,-0.12418900000000001,0.291979,0.204209,0.269449,0.335927,0.616034,1.09858,0.857555,0.0577523,0.0914963,-0.503356,-0.010095999999999999,1.35653,0.564807,0.62656,0.024011,0.485192,0.23312,-0.295177,0.392638,0.168547,-0.28487199999999996,-0.0127803,-0.634999,1.14105,0.707642,0.559577,0.7074010000000001,0.0347343,1.2525600000000001,0.38032699999999997,-0.37752399999999997,0.656148,0.494692,0.45152700000000007,0.06541519999999999,0.29787199999999997,1.10825,0.466149,0.44013199999999997,1.25902,0.262137,-0.0826423
SPE00200035,-3.9381800000000005,-2.4548,-2.3178799999999997,-1.7984099999999998,-1.8912900000000001,-2.92656,-2.76799,-3.29199,-0.72923,-1.89002,-3.1437,-2.92865,-2.87448,-2.5541,-3.45721,-3.40321,-3.4369300000000003,-4.90594,-3.76926,-3.90496,-1.00204,-3.6187199999999997,-3.17087,-2.2021,-4.4038900000000005,-3.45229,-2.88826,0.140484,-4.14775,-5.19704,-3.30795,-3.3016699999999997,-1.43256,0.450429,-1.2973299999999999,0.739273,-2.8684,-2.6671099999999996,-3.5372199999999996,-0.522392,-2.76537,-2.82182,-3.0733200000000003,-2.86438,-1.47255,-0.787335,-3.4592199999999997,-4.33279,-2.3113900000000003,-2.6409,-6.95282,-3.70948,-1.24642,-3.6928300000000003,-0.8445790000000001,-1.3688799999999999,-6.18185,-4.15054,-4.4214400000000005,-4.63923,-1.61171,-3.06989,-2.44745,-3.1322400000000004,-0.645591,-2.41082,-2.33412,-3.2566200000000003,-3.16686,-0.54194,-1.6922,-2.26443,-2.48179,-3.01249,-1.07209,-4.27842,-3.1023400000000003,-3.1148599999999997,-2.92885,-4.08531,-4.1275,-3.2886,-2.58759,-4.06039,-3.00672,-2.4260200000000003,-3.10049,-0.382703,-2.49743,-2.9600299999999997,-2.63515,-4.68801,-1.69228,-2.0963,-3.25394,-2.2004200000000003,-2.0102700000000002,-2.53388,-1.24642,-2.60636,-2.1091
SPE00201727,-0.137578,0.818605,-0.428203,0.34860399999999997,0.0796645,1.07694,-0.711643,0.31306300000000004,-2.70493,0.190664,-0.18348699999999998,0.337503,0.154883,0.402887,0.140118,0.284941,-0.43582299999999996,-0.163822,-0.017243599999999998,0.36390900000000004,-1.03837,-0.7424350000000001,-0.230721,0.152195,0.31593000000000004,0.18590299999999998,0.366575,-1.41382,0.308629,0.142518,0.174463,0.313956,1.2232,0.44158000000000003,0.302533,0.0791273,-0.0632165,0.481337,0.0880013,-0.333671,-0.160848,1.48227,0.663729,0.620171,-1.48898,-1.2468299999999999,-0.546275,-0.403665,0.22892800000000002,0.791363,0.83349,0.8279780000000001,-2.2446099999999998,-0.0238755,0.265044,1.9815200000000002,0.667025,0.170659,0.185793,0.204249,-3.12574,0.22984200000000002,0.23563,-0.018765900000000002,1.01144,0.8231850000000001,0.153853,-0.05850980000000001,0.23059000000000002,-1.1867299999999998,1.7117099999999998,0.581206,0.720566,-0.200792,-0.046379199999999995,-0.239517,0.07734869999999999,0.113574,0.16395099999999999,-0.107953,0.030091700000000002,-0.153116,1.1509200000000002,-0.39846,0.14716300000000002,-0.184102,0.392908,1.12422,0.27205,0.0479172,-2.13104,0.254416,0.300739,0.290597,-0.45231499999999997,1.052,0.7801520000000001,-0.375918,-2.2446099999999998,0.156368,0.257263
SPE00211097,0.747632,0.44620699999999996,0.733346,-0.22776999999999997,-0.18402000000000002,1.8707599999999998,1.19364,0.273452,-0.0127934,0.397935,0.902383,0.359283,1.0982399999999999,-0.10998,0.897051,-0.509478,0.75673,1.19975,0.46333500000000005,0.8675959999999999,-1.01689,0.35009,0.697835,0.666906,1.07139,0.747482,0.457639,1.0262,0.608156,0.687422,0.610334,0.142876,0.472092,-0.5904229999999999,0.182069,-3.00482,0.175268,-0.0151359,1.3593,-0.894436,0.7273470000000001,0.5817760000000001,-0.0988681,0.23386700000000002,0.686511,1.40357,1.03244,0.983503,0.662559,0.46750600000000003,-0.684747,-0.39962800000000004,1.76426,0.801956,-0.318943,0.0694836,0.622781,0.47590299999999996,0.43681000000000003,1.38421,1.82063,-0.0674222,0.551183,0.39510500000000004,0.180119,0.20944000000000002,0.565385,0.728562,-0.845031,1.8681400000000001,-0.293056,0.0421351,0.130711,0.38634,0.721476,0.27108699999999997,0.23400900000000002,-0.152381,0.357167,0.518213,0.6500279999999999,-0.425925,-0.372218,0.873094,0.662642,0.937743,0.9001879999999999,0.433641,0.32595799999999997,0.807083,0.511957,0.298218,-0.21895,-0.32309499999999997,0.611366,-0.58241,-2.12968,0.8073100000000001,1.76426,0.46474899999999997,0.6584810000000001
SPE00330008,-16.7721,-11.655,-13.2197,-15.4943,-3.8867599999999998,-10.1627,-20.0198,-13.4737,-34.1002,-7.71975,-11.6375,-3.18906,-10.0764,-9.82324,-8.16778,-8.547880000000001,-12.9395,-10.5818,-10.0033,-6.49512,-33.005,-17.437,-15.7881,-5.2233,-10.1354,-14.2058,-14.4465,-38.8697,-16.875999999999998,-7.15765,-4.61264,-18.2408,-2.8462400000000003,-9.37428,-1.81562,-4.9901599999999995,-6.7321,-3.6457,-5.94837,-1.57368,-16.8298,-7.7866100000000005,-18.0429,-14.4683,-32.2711,-46.3495,-11.0065,-12.2963,-4.19635,-12.6596,-15.5977,-13.384,-46.4425,-14.1764,-24.8796,-1.44889,-6.04373,-4.46814,-5.39644,-9.466510000000001,-44.1162,-5.7091400000000005,-6.85,-17.9635,-3.00533,-12.7064,-7.326280000000001,-10.6205,-9.11053,-29.1529,-12.745,-3.98783,-1.93058,-6.12122,-12.3953,-7.5894699999999995,-6.584560000000001,-13.3329,-17.0282,-13.4131,-7.690010000000001,-9.16589,-6.31976,-16.4406,-7.349489999999999,-11.9283,-3.99935,-0.16554000000000002,-5.26847,-4.20594,-37.2773,-16.1565,-2.50831,-0.873144,-17.7977,-9.250739999999999,-12.2229,-13.1133,-46.4425,-7.276269999999999,-0.695535
SPE01500829,-0.829988,-0.48055200000000003,-0.32050500000000004,-0.132867,0.666457,-0.523393,-0.163477,-1.10696,-0.11104000000000001,-0.0360505,0.0425389,1.00661,-0.167898,-0.497066,0.09690889999999999,0.47381599999999996,-0.427912,-0.178225,-0.03281459999999999,-0.0955568,-0.27301,-0.143975,-1.15725,-0.142688,0.179523,-1.47902,-0.753015,-0.5383939999999999,-0.7880739999999999,0.0199023,-0.18943800000000002,-0.970498,-1.29556,-0.537234,-0.645455,-0.8906360000000001,0.25599,0.182772,0.311293,-0.881144,-0.480886,-0.42327700000000007,-1.14521,-0.639554,0.051732900000000005,0.0844801,0.013493999999999999,-0.48689499999999997,0.651457,-1.04841,-1.05959,-0.47117700000000007,-0.8880450000000001,-0.40613699999999997,-1.2010100000000001,0.678016,-1.1108799999999999,-0.112268,0.257114,-0.354512,-0.275607,0.5951270000000001,-0.5555180000000001,-0.473103,-0.457574,-1.21328,-0.29556,-0.728554,0.534502,0.1207,-0.857095,-0.28873699999999997,-0.425246,-0.219717,-0.908609,-0.43457799999999996,0.8232149999999999,-1.03201,-0.511839,-0.34587199999999996,0.8292430000000001,-0.0412716,-0.843448,-0.519408,-0.322286,-0.492928,0.77377,-0.48843000000000003,-0.11180599999999999,0.525836,-0.289885,-0.403751,0.182073,0.751115,-0.66437,-1.21726,-0.57918,-0.407469,-0.8880450000000001,0.0440469,-0.150617
SPE01504138,-1.58542,-1.7127,-0.39994,-1.52701,-1.5661399999999999,-2.27956,-0.864303,-0.600453,-1.32321,-0.587446,-0.910749,-1.52206,-0.846685,-1.13095,-0.937049,-1.14557,-0.75176,-0.79475,-0.959464,-0.519736,-1.9403599999999999,-1.78467,-1.7832299999999999,-0.6367970000000001,-0.663747,-0.942069,-1.61669,-2.5294,-0.802922,-0.586442,-0.428612,-0.8491780000000001,-1.0914,-1.25147,-0.3469,0.232835,0.123956,-1.3184799999999999,-1.09005,-1.04084,-2.79485,-1.75928,-1.7441799999999998,-0.9844280000000001,-1.16851,-7.58143,-0.7621479999999999,1.08911,-0.48575,-1.35618,-11.4031,-2.077,-2.3224299999999998,-0.7320989999999999,-0.613593,-0.56495,-0.705342,0.0323757,-0.853442,-0.428688,-1.81791,-1.48797,-0.544718,-0.766437,-0.692569,-1.05941,-0.586907,0.13149,-1.10989,-3.03725,-1.39205,-2.4870099999999997,-3.8304099999999996,-0.70611,-1.09762,-0.29303,-0.364109,-0.662305,-1.21012,-1.1442299999999999,0.06377759999999999,0.342542,-3.27987,-0.791301,-1.0175299999999998,-1.45694,-2.5657900000000002,-1.6997200000000001,-0.531892,-0.147223,-1.10238,-1.6233,-1.02442,-1.4081,-1.00949,-1.9470599999999998,-5.7021,-0.538488,-2.3224299999999998,-1.5374700000000001,-2.83153
SPE01600654,-0.5840029999999999,-0.13325499999999998,0.8690129999999999,-0.5558609999999999,0.7562479999999999,1.19642,1.0699,-0.350601,-0.118421,1.05024,1.14935,1.23997,1.17141,-0.118878,0.357656,0.054749900000000004,1.12355,0.657211,0.999459,0.820127,0.317432,-0.9380860000000001,-0.193925,0.760142,0.818695,-0.0809821,-0.58238,-0.439695,-0.557192,0.49990200000000007,1.21131,-0.46535699999999997,0.538574,0.930925,-0.16008,-0.279495,0.655928,0.47813,0.956787,-0.650584,-0.20931,-0.314777,-0.53361,-0.41006899999999996,-0.208306,0.0707286,1.11635,1.06396,0.883044,0.0171887,-0.40128400000000003,-0.513386,0.17339000000000002,-0.171198,-0.33009,-0.42399499999999996,0.0349874,0.7704,0.634133,1.02678,0.23039099999999998,0.855584,1.10083,-0.455449,0.812038,-0.37443000000000004,0.8999799999999999,1.28752,0.448305,0.05770940000000001,0.00269634,0.601232,0.45041099999999995,0.669397,0.00345535,0.903591,1.31138,-0.0744727,-0.936059,0.21428000000000003,1.4243700000000001,-0.11401099999999999,-0.30902199999999996,0.0340195,0.804964,0.7818579999999999,0.548412,-0.12446600000000001,0.660543,1.0707200000000001,0.319912,-0.324208,0.9819950000000001,1.19523,-0.603647,-0.43380100000000005,-0.36030500000000004,0.694056,0.17339000000000002,0.573707,0.266463
SPE02300214,2.1482099999999997,1.96507,0.45825699999999997,1.54789,0.499104,1.28145,0.449279,1.37527,1.91802,0.401778,0.6867489999999999,0.760788,0.502246,1.1380700000000001,0.37912199999999996,1.57524,0.666147,0.36640100000000003,0.369593,0.432392,2.69837,1.54509,1.6914,0.23717800000000003,-0.279011,1.52908,1.96845,1.64219,2.43802,0.046157800000000006,0.209457,2.4594,0.367764,1.16374,0.689343,0.993613,0.258801,0.5317390000000001,0.5342060000000001,0.269183,1.64883,2.0619099999999997,1.49127,1.83113,2.63461,1.65965,0.668068,0.168481,0.664579,1.27109,2.10701,1.5630899999999999,1.5733700000000002,1.9231599999999998,1.17916,-1.07491,1.65484,0.020354300000000002,0.221538,0.526446,1.32354,0.397425,0.411887,2.06725,-4.83028,2.33252,0.349833,0.42876899999999996,0.753085,2.9121799999999998,2.52672,0.42015699999999995,0.513079,0.262002,1.2017,0.459505,0.506946,1.83017,1.85717,1.55408,0.178518,1.0251,2.05741,2.3643099999999997,0.39682199999999995,0.379716,1.0106700000000002,1.4396200000000001,0.289592,0.458866,1.63182,2.1988,0.706531,0.622628,1.8130000000000002,1.54293,1.66419,0.424621,1.5733700000000002,0.474951,0.396136
SPE00240449,-0.385494,-0.8455600000000001,0.037727,-0.154932,1.19945,-0.391534,0.125684,-1.06273,-0.573425,0.24579499999999999,-0.0251966,1.1204,-0.12265999999999999,-0.641278,-1.6264399999999999,0.9279379999999999,-0.017531400000000003,0.260434,0.39958699999999997,0.262412,-1.46784,-0.0793826,-1.48347,0.0795689,0.0681153,-0.777598,-1.2400799999999998,-0.352274,-0.708663,0.535547,0.351443,-0.39803,-0.762252,-1.02904,-0.408107,-0.858107,0.590575,0.0416383,1.08734,-0.336436,-0.784672,-1.0634,-0.978449,-1.0025899999999999,-0.348813,-0.487933,0.381629,-0.346497,0.913114,-0.779471,-1.75161,-1.27404,-0.6629649999999999,-0.292516,-2.04569,-0.11954300000000001,-0.906869,0.23728600000000002,0.600828,0.17072,0.265599,0.972808,-0.170486,-0.63632,-0.349842,-0.928213,-0.111399,-0.15698900000000002,-0.17327,0.660326,-1.41697,-0.177954,-0.2137,0.22154000000000001,-0.8972479999999999,0.19156600000000001,1.14334,-0.949282,-1.03004,-0.5082180000000001,1.04342,-0.14058299999999999,-2.13334,-0.854809,0.167188,-0.07484860000000002,0.604685,-1.01122,0.0996713,1.06395,-0.64617,-0.877647,0.27171799999999996,0.246185,-1.05529,-1.4384700000000001,-0.652552,-0.29255,-0.6629649999999999,0.16373800000000002,-0.239159
SPE01500699,-0.08028060000000001,-0.48195200000000005,-0.317393,-0.148696,-0.11639300000000001,0.433462,0.28060300000000005,-0.056924,-0.18078699999999998,-0.212373,-0.7750100000000001,-0.947365,-0.477513,-0.00153342,-0.204072,-0.43420600000000004,-0.186719,-0.624019,-0.538882,-1.10327,-0.258262,0.254924,0.17835499999999999,-0.802056,-1.01899,0.029720599999999996,0.232025,-0.29484699999999997,0.18952,3.9400699999999995,-0.8640399999999999,-0.306057,1.3655899999999999,0.487455,0.8026449999999999,0.269791,-0.928742,-0.42784399999999995,-1.38447,-0.933708,-0.26219899999999996,0.34313299999999997,0.751119,-0.017289,-0.8860680000000001,-0.623011,-1.21906,-0.14252599999999999,-1.1228,0.09133630000000001,0.782658,0.198364,0.49252299999999993,-0.440238,0.335385,1.9725400000000002,-0.414283,-1.06891,-1.36945,-1.27088,-0.806917,-0.801949,-0.504312,0.16380699999999998,1.4381700000000002,0.267177,-0.53263,-0.24963400000000002,-0.6662560000000001,-0.43730600000000003,-0.00931107,-0.358012,-0.31405900000000003,-0.771162,0.288727,-1.66505,-1.0226600000000001,0.251233,0.0856912,-0.174585,-1.56369,-1.36988,0.480732,-0.371202,-0.279593,0.218167,-0.558535,0.695679,-0.818829,-1.58596,-1.15778,0.420863,-0.41945699999999997,-0.507497,0.452229,0.608684,0.216471,0.190707,0.49252299999999993,-1.17906,-0.6306609999999999
SPE01500739,-2.26987,-4.19123,-3.30663,-3.15072,-9.561160000000001,-4.21034,-2.66712,-1.8845299999999998,-2.82409,-4.729,-3.80438,-4.26706,-3.14266,-5.28667,-3.7958800000000004,-7.90437,-3.45367,-3.02316,-3.2229200000000002,-2.11923,-2.6150599999999997,-3.14148,-1.22964,-3.99442,-2.59183,-2.9579299999999997,-3.9315599999999997,-2.03317,-2.77485,-3.8863800000000004,-2.8107900000000003,-3.19834,-5.54365,-0.576523,-3.73095,-3.5526699999999996,-2.35155,-3.8436800000000004,-3.84781,-0.685992,-2.1080400000000004,-1.7353299999999998,-5.669169999999999,-3.46539,-1.52139,-1.46899,-2.94347,-2.8763900000000002,-2.85474,-4.31344,-19.8892,-6.47426,-2.09999,-2.45911,-3.10609,-1.41105,-3.0139099999999996,-3.44581,-6.0559400000000005,-2.2570900000000003,-2.24745,-5.26985,-4.8259099999999995,-3.2592,-2.94513,-4.521780000000001,-4.1071599999999995,-3.56846,-6.888730000000001,-3.04003,-10.2236,-3.93476,-4.3383199999999995,-2.60394,-1.7905200000000001,-2.42591,-3.304,-3.58967,-2.71978,-4.69925,-4.530819999999999,-4.28669,-6.53111,-3.3039699999999996,-3.21538,-13.9346,-7.053660000000001,-1.92018,-3.6104199999999995,-1.61258,-2.07083,-10.1163,-6.96623,-4.58038,-2.8771,-5.1607199999999995,-6.41211,-2.7089,-2.09999,-7.25113,-3.52845
SPE01500753,1.04746,0.442896,1.14208,0.31836,0.343006,1.01634,0.492166,0.64291,0.893558,-0.130377,0.499213,0.0682045,0.192227,0.0812583,0.40652699999999997,-1.9880200000000001,0.5886779999999999,0.298953,0.633879,0.362585,0.84678,0.47409799999999996,0.438312,0.0728001,0.515142,1.05904,1.07786,0.406467,0.899119,-0.037965,-0.0744304,0.458029,1.05821,0.636912,0.955957,-0.271477,0.153293,0.0380822,-0.17286300000000002,0.0694961,0.47740900000000003,0.6825180000000001,1.19149,0.9096989999999999,0.8953040000000001,0.9938600000000001,0.612347,0.162881,-0.21138,0.412517,0.535111,0.6935899999999999,1.11125,1.09779,1.2013200000000002,1.23385,0.749193,-0.0932206,-0.331423,0.26516999999999996,-0.019642700000000003,-0.245173,0.383263,0.734268,1.07651,0.932116,0.07217489999999999,0.349614,-0.686469,0.603068,0.810254,0.671479,0.827371,0.24833000000000002,0.801913,0.47972,0.0116409,0.715553,0.6036090000000001,-0.242298,-0.42486999999999997,-0.0700919,1.78131,0.617336,0.369476,0.670376,-0.519759,0.367277,0.108696,-0.661421,0.386733,0.572239,-0.290609,-0.599093,0.207486,0.803462,0.807815,0.444486,1.11125,-0.208248,0.142298
SPE01500855,-0.154288,-0.314467,2.02802,-0.6157199999999999,0.996713,1.53557,0.535062,-0.09971260000000001,-0.415075,0.7509060000000001,0.983298,1.064,0.7405,-0.558649,0.50351,-0.267034,0.727456,0.691413,0.6839529999999999,1.03445,0.259583,-0.312698,-0.6930390000000001,0.5836180000000001,0.9353360000000001,-0.19336099999999998,-0.353707,0.116781,-0.377415,0.378711,1.04956,-0.413675,0.159695,0.362797,0.20316900000000002,-0.333667,0.691485,0.9619719999999999,0.8693930000000001,0.81128,-0.270517,-0.5873619999999999,-1.2324,-0.45339300000000005,-0.000231654,-0.745735,0.9354709999999999,0.709762,1.16029,-0.186203,-0.810403,-0.8005680000000001,-0.0239077,-0.27688,-0.5356770000000001,0.6695399999999999,-0.23834499999999997,0.7392479999999999,0.946731,1.00066,-0.047026,1.33932,0.5226729999999999,-0.37463,0.919847,0.00245275,0.662532,0.871592,0.141266,0.121241,-0.0581903,0.397276,0.319389,0.507893,-0.21664,0.566054,1.1439,-0.287445,-0.414646,-0.37437,0.828976,-0.38495799999999997,-0.31514000000000003,0.151394,0.693802,0.508609,0.458537,0.0947349,0.6565409999999999,0.949578,-0.26758699999999996,-0.49539700000000003,0.649567,0.38592600000000005,-0.677376,-0.0921788,0.017847799999999997,0.555579,-0.0239077,0.357217,0.456841
SPE01503209,1.41848,1.5571700000000002,1.1650399999999999,1.0589899999999999,0.595609,1.42844,0.625626,1.5607799999999998,0.860693,0.438511,0.760997,0.7107399999999999,0.752001,1.0535299999999999,0.583799,0.39348099999999997,0.896855,0.947534,0.877602,0.5667479999999999,2.27162,0.968196,1.2773299999999999,0.646746,0.904438,1.18173,1.9776200000000002,1.8413,1.54986,0.45290600000000003,0.530803,1.99865,0.019094299999999998,0.6654869999999999,0.443618,-0.29765199999999997,0.43542,0.770931,0.9505239999999999,-0.0642731,1.62774,1.4849299999999999,1.14811,1.23414,1.99322,1.85444,1.43536,0.760578,0.288951,1.0054,0.666408,1.0756299999999999,0.85995,1.8444599999999998,1.51724,0.13869700000000001,1.68498,0.18645799999999998,0.49173599999999995,1.3065200000000001,1.9003900000000002,0.596057,0.6099979999999999,1.49416,1.07692,1.52681,0.570296,1.0672,0.574912,2.2375700000000003,1.46066,0.671339,0.590712,0.44779399999999997,0.703058,0.691956,0.539035,1.05603,1.46149,0.683932,0.552845,0.5208430000000001,1.13466,1.22338,0.649159,0.805771,-0.10529300000000001,0.775317,0.572911,0.9952049999999999,1.66431,1.4133200000000001,0.469301,0.217388,1.75761,0.682589,1.13446,0.502775,0.85995,0.44392200000000004,0.542626
SPE01503637,-0.71015,-43.5253,-0.46158000000000005,-3.4438699999999995,-9.03224,-2.56527,1.2763200000000001,-0.5623859999999999,-1.11039,-9.380410000000001,-7.96322,-7.510260000000001,-0.22690300000000002,-11.258,-12.2115,-10.6814,-0.311822,-0.235837,-1.37261,-31.5649,-0.944636,-0.693179,-0.00348372,-9.79377,-16.9447,-0.7298520000000001,-0.356562,-0.471625,-2.3265700000000002,-3.69825,-17.3236,0.47883100000000006,-15.3295,-16.8311,-4.8251800000000005,-12.7844,-7.894489999999999,-6.87811,-5.431080000000001,-3.76289,-0.36385500000000004,-3.14798,-4.7823,-0.9800260000000001,-0.0783555,-1.3536,-6.37484,0.719511,-6.788130000000001,-14.745,-8.93784,-9.36455,-0.699345,-0.691318,-1.24214,-0.776906,-37.856,-26.4719,-21.4791,0.011575299999999998,-0.0895431,-4.51512,-10.3506,-3.1922200000000003,-2.22633,-13.7093,-13.2039,-4.030530000000001,-9.38152,0.38004299999999996,-4.46696,2.90338,6.59289,-7.124789999999999,-4.11431,0.5421060000000001,-2.5560099999999997,-2.05436,-19.0147,-7.187689999999999,-2.92195,-3.40424,-5.62056,-3.11124,-8.49291,-17.0226,-18.0513,-6.90879,-10.2122,-6.07221,0.317457,-43.143,-6.94912,-5.09353,-0.29115100000000005,-9.09948,-36.3615,0.147619,-0.699345,0.879914,5.70739
SPE01503986,-1.46265,-3.31967,-0.784551,-1.68755,-1.7745099999999998,-2.95514,-1.4971,-1.60351,-1.24508,-1.5941,-1.49397,-2.16879,-1.0145600000000001,-2.10798,-1.4212,-0.422605,-1.5012299999999998,-1.26324,-0.778317,-1.7179200000000001,-4.79968,-1.9150200000000002,-1.8757599999999999,-0.945892,-0.686865,-1.7615599999999998,-1.55479,-1.78977,-1.4651299999999998,-0.680442,-0.544972,-1.90155,-4.30326,-0.9380379999999999,-2.21542,-1.5071,-0.270935,-2.85506,0.259069,1.11246,-2.08847,-2.4937,-4.10013,-2.0023400000000002,-0.518964,-2.02506,-0.146706,-1.47405,-0.76775,-3.9449,-9.45548,-4.34049,-1.85372,-1.1304,-4.40257,-4.1021,-4.47649,-3.20855,-0.728985,-2.28737,-2.14034,-1.7760900000000002,-0.7121569999999999,-1.6874799999999999,-1.28159,-2.85812,-0.947717,-1.09261,-1.8870099999999999,-0.945335,-4.89801,-3.33241,-4.16475,-0.572308,-1.77463,-0.10180700000000001,-1.1007200000000001,-2.04028,-1.30954,-2.22523,-0.552179,-0.445193,-9.739510000000001,-1.0043600000000001,-0.99746,-2.8173,-4.11273,-0.107227,-1.18004,-0.100187,-1.32441,-1.8014700000000001,-0.179065,0.968065,-1.21954,-3.9160199999999996,-2.29736,-1.00757,-1.85372,-5.9305900000000005,-3.8126599999999997
SPE00210924,-1.00506,-0.7025859999999999,-0.0258409,-2.23564,-0.572932,-0.28725900000000004,-0.34872800000000004,-1.07187,-1.10637,-0.235037,0.18953699999999998,0.40069699999999997,0.179768,-1.42887,0.158295,-1.50471,-0.356973,-0.354229,-0.57726,0.226917,-0.196941,-1.6386599999999998,-1.6286399999999999,-0.144755,-0.438026,-0.6109020000000001,-0.87174,-0.346896,-1.55511,0.725878,0.05981659999999999,-0.616758,0.07212539999999999,0.5066229999999999,0.256761,0.29247,-0.369228,0.00424176,-0.838332,-0.276963,-0.52074,-0.274665,-2.1119,-2.12167,-0.9401639999999999,-0.944818,-0.149281,-0.0710724,0.073038,-0.670987,-3.6643199999999996,-1.8404200000000002,-1.28006,-0.916075,-1.195,1.56661,-0.256388,0.361722,-0.0891538,-0.49379799999999996,-0.368329,-0.434492,-0.09588089999999999,-1.30824,-0.952838,0.0429974,0.116853,-0.9136129999999999,-1.44651,-0.845482,-1.02686,-0.180346,-0.0482664,0.0600908,-0.45651899999999995,-0.188624,-0.178348,-1.7765,-0.76431,-1.9030200000000002,-0.628404,-0.405631,-2.46391,-0.822247,-0.0869359,-0.35605,0.581176,-0.115995,-0.0631021,0.381847,-0.551582,0.07560499999999999,-1.3351899999999999,-1.3385200000000002,-0.98182,-1.1831,-1.6345100000000001,-0.27597,-1.28006,-0.520092,0.0825607
SPE00211009,-2.9133400000000003,-2.82155,-0.863527,-4.04005,-0.958347,-2.6971,-0.793007,-2.25465,-2.5200099999999996,-0.6110220000000001,-0.134915,-0.8130569999999999,-0.259492,-2.9071599999999997,-0.9054909999999999,-2.7629099999999998,0.697133,-0.487687,-0.609849,0.0355401,-1.53251,-3.8411699999999995,-3.0003599999999997,-0.12855999999999998,-0.17667,-1.87936,-3.3901199999999996,-1.92956,-3.3079400000000003,0.06708739999999999,0.26674499999999995,-2.69437,-0.545211,-0.712864,-0.05031,-1.39999,-0.327194,-0.496305,-2.1442099999999997,-0.889867,-2.87082,-2.25398,-4.743930000000001,-4.05358,-2.51366,-4.15271,-0.594688,-0.6607529999999999,-0.47066099999999994,-3.2436599999999998,-11.3717,-4.78599,-3.0358099999999997,-2.0302599999999997,-2.0123900000000003,-1.1758,-0.749155,0.304214,0.181477,0.258439,-2.97132,-0.9494959999999999,0.0316526,-3.09348,-2.20235,-1.16058,-0.126432,-0.6004390000000001,-3.3311699999999997,-1.48066,-3.79178,-1.0042,-1.60312,0.0830697,-1.68773,0.000528077,-0.303199,-3.7589599999999996,-2.33977,-4.02576,-0.5172859999999999,-1.43536,-6.0543,-2.40112,-0.249327,-0.824249,-0.608548,-1.33674,0.0361011,0.289736,-0.644838,-2.04065,-1.8722900000000002,-1.9851400000000001,-3.13226,-3.12767,-6.23948,-0.608541,-3.0358099999999997,-0.304727,-0.754492
SPE00211425,1.30866,1.28424,1.40523,0.33018800000000004,0.357871,1.38096,-0.0194471,1.08335,0.933377,0.5140819999999999,0.6998340000000001,0.0939202,0.702375,0.5004770000000001,0.378784,-0.11443900000000001,0.581538,0.5979439999999999,1.0204799999999998,0.45068,1.3961,0.500195,0.9482389999999999,0.5026430000000001,0.38890399999999997,1.14774,1.2972,0.781381,1.25295,0.423583,0.580095,0.349798,1.57645,0.923328,0.8222940000000001,0.6176649999999999,0.206023,0.528852,0.5018630000000001,1.9363299999999999,0.5636180000000001,0.688126,1.7767,0.711074,0.802453,1.26909,0.387822,0.570242,-0.295053,0.896344,1.29216,1.33364,0.877639,0.858525,1.14435,-0.368553,0.547181,0.292544,0.0794414,0.577503,0.495899,0.37581,0.575344,1.31415,1.67292,0.5904229999999999,0.29997399999999996,0.861907,0.176976,0.507842,1.52316,0.768494,0.649249,0.41695600000000005,0.859043,0.6000939999999999,0.307394,0.604446,1.23102,0.296956,0.47675100000000004,0.410685,1.2741,0.8043710000000001,0.586955,0.6757479999999999,0.274305,0.8786,0.48508500000000004,-0.244127,0.610772,1.16584,0.679434,0.652764,0.781805,1.38975,1.56902,0.862757,0.877639,0.279684,0.103235
